timestamp,energy_consumption,temperature,humidity,occupancy_level,hour,day_of_week,month,is_holiday,temperature_squared
01-08-2023 09:15,0.939524513,21.76287889,87.86278438,0,9,1,8,0,473.6228976
01-08-2023 09:30,3.579048619,29.16333085,62.26576095,1,9,1,8,0,850.4998665
01-08-2023 09:45,2.480686222,36.25488634,31.24040093,0,9,1,8,0,1314.416784
01-08-2023 10:00,1.049172057,30.28746819,64.40108868,0,10,1,8,0,917.3307291
01-08-2023 10:15,2.728296096,20.79663741,34.22853618,1,10,1,8,0,432.5001278
01-08-2023 10:30,0.654748345,35.7300684,61.65529862,1,10,1,8,0,1276.637788
01-08-2023 10:45,4.591941809,30.16909894,79.51990103,0,10,1,8,0,910.1745308
01-08-2023 11:00,1.664509917,20.255091,62.33198227,1,11,1,8,0,410.2687114
01-08-2023 11:15,3.48135028,23.67999689,52.40720003,0,11,1,8,0,560.7422528
01-08-2023 11:30,1.902699842,33.95915536,82.95658505,0,11,1,8,0,1153.224233
01-08-2023 11:45,2.840306095,32.73434836,85.65540468,1,11,1,8,0,1071.537562
01-08-2023 12:00,2.960196257,28.83797687,50.84945894,1,12,1,8,0,831.6289098
01-08-2023 12:15,1.33184505,18.47442007,59.93704704,1,12,1,8,0,341.3041968
01-08-2023 12:30,4.863130825,34.27894314,88.97533777,1,12,1,8,0,1175.045942
01-08-2023 12:45,3.988097705,22.38102069,40.68605075,1,12,1,8,0,500.9100869
01-08-2023 13:00,4.727745237,33.51835054,47.88919416,1,13,1,8,0,1123.479823
01-08-2023 13:15,4.526723077,30.54159278,55.70534734,0,13,1,8,0,932.7888894
01-08-2023 13:30,3.190549905,21.34008676,36.05329784,1,13,1,8,0,455.3993029
01-08-2023 13:45,4.648434058,20.09686148,46.32255411,0,13,1,8,0,403.8838412
01-08-2023 14:00,0.898216259,18.14183816,62.68132121,1,14,1,8,0,329.1262918
01-08-2023 14:15,1.381922881,20.80670968,43.70988362,1,14,1,8,0,432.9191676
01-08-2023 14:30,0.7035228,18.78789654,71.17709912,1,14,1,8,0,352.9850564
01-08-2023 14:45,1.963986488,29.80922995,50.86028893,1,14,1,8,0,888.59019
01-08-2023 15:00,2.249047804,29.37079486,35.38769618,0,15,1,8,0,862.6435904
01-08-2023 15:15,1.721070643,29.06812944,75.87198149,0,15,1,8,0,844.9561493
01-08-2023 15:30,4.229318791,30.40535542,64.04497825,0,15,1,8,0,924.4856383
01-08-2023 15:45,2.10538997,34.55482882,79.49215696,0,15,1,8,0,1194.036194
01-08-2023 16:00,1.764205294,36.92526508,51.60909703,1,16,1,8,0,1363.475201
01-08-2023 16:15,2.942132374,20.52901291,31.16276612,1,16,1,8,0,421.440371
01-08-2023 16:30,1.134159012,29.10658776,32.80130964,1,16,1,8,0,847.1934513
01-08-2023 16:45,4.109886413,16.88006931,77.72698931,0,16,1,8,0,284.9367399
01-08-2023 17:00,0.835477897,17.88341852,54.63847273,1,17,1,8,0,319.816658
01-08-2023 17:15,4.940991215,30.70414351,88.58314231,1,17,1,8,0,942.7444287
01-08-2023 17:30,3.975101462,26.67793348,79.81850228,0,17,1,8,0,711.7121348
01-08-2023 17:45,1.394220567,33.19997008,30.96731296,0,17,1,8,0,1102.238014
01-08-2023 18:00,0.524849527,25.21625954,82.19881201,0,18,1,8,0,635.8597454
01-08-2023 18:15,4.169576428,18.06236176,42.77197043,0,18,1,8,0,326.2489125
01-08-2023 18:30,3.680858047,35.92928769,59.17589577,1,18,1,8,0,1290.913714
01-08-2023 18:45,3.780532256,16.98932331,60.36728088,0,18,1,8,0,288.6371064
01-08-2023 19:00,3.97071656,19.53515142,33.58327213,0,19,1,8,0,381.622141
01-08-2023 19:15,0.833200933,21.64744478,37.53993879,0,19,1,8,0,468.6118656
01-08-2023 19:30,2.113095778,38.88673457,55.38284409,1,19,1,8,0,1512.178125
01-08-2023 19:45,1.021410768,25.00463568,68.55725259,0,19,1,8,0,625.2318057
01-08-2023 20:00,4.383965416,27.04100473,45.86501864,1,20,1,8,0,731.2159369
01-08-2023 20:15,3.304841571,33.47272202,61.58405796,1,20,1,8,0,1120.42312
01-08-2023 20:30,1.989041112,30.27397405,52.74812272,1,20,1,8,0,916.5135047
01-08-2023 20:45,0.786012576,35.19409661,67.82181035,1,20,1,8,0,1238.624436
01-08-2023 21:00,1.899420448,26.67440301,55.46623808,1,21,1,8,0,711.5237757
01-08-2023 21:15,1.963324949,38.3322645,81.097986,1,21,1,8,0,1469.362502
01-08-2023 21:30,3.783227803,34.12349668,89.02464411,0,21,1,8,0,1164.413026
01-08-2023 21:45,3.369008621,24.63276932,84.78310995,0,21,1,8,0,606.7733243
01-08-2023 22:00,4.492457342,24.15052375,40.11625413,0,22,1,8,0,583.2477974
01-08-2023 22:15,2.624967163,37.30778861,57.43066072,0,22,1,8,0,1391.871091
01-08-2023 22:30,1.038174107,31.42597526,57.52906324,1,22,1,8,0,987.591921
01-08-2023 22:45,3.709601543,29.91440723,80.4279835,1,22,1,8,0,894.8717598
01-08-2023 23:00,3.923532719,33.1879353,51.43135943,0,23,1,8,0,1101.439049
01-08-2023 23:15,3.025747389,28.46001187,62.97611216,1,23,1,8,0,809.9722759
01-08-2023 23:30,3.96935231,18.82000255,66.55674019,0,23,1,8,0,354.1924961
01-08-2023 23:45,2.722080184,22.66117109,36.69124714,0,23,1,8,0,513.5286752
02-08-2023 00:00,2.852297732,28.39067673,63.47766784,1,0,2,8,0,806.0305251
02-08-2023 00:15,2.423934583,15.4360277,44.8104893,1,0,2,8,0,238.2709512
02-08-2023 00:30,0.61438607,25.49641692,42.39701282,1,0,2,8,0,650.0672757
02-08-2023 00:45,0.985511421,33.1392691,45.01893481,0,0,2,8,0,1098.211157
02-08-2023 01:00,0.641431336,18.94161611,35.96111992,1,1,2,8,0,358.7848208
02-08-2023 01:15,3.363846851,16.5494148,34.18381504,0,1,2,8,0,273.8831303
02-08-2023 01:30,1.914601915,35.06469938,68.81198216,0,1,2,8,0,1229.533142
02-08-2023 01:45,2.78856811,29.81457284,86.45873183,1,1,2,8,0,888.9087538
02-08-2023 02:00,4.584049133,19.23789534,71.27997727,0,2,2,8,0,370.0966171
02-08-2023 02:15,1.621815031,34.35131953,48.71133652,0,2,2,8,0,1180.013154
02-08-2023 02:30,2.346723154,30.79510732,50.1027957,0,2,2,8,0,948.3386346
02-08-2023 02:45,3.899980123,23.01886247,62.48335219,0,2,2,8,0,529.8680295
02-08-2023 03:00,1.529591745,24.02871053,81.97811258,1,3,2,8,0,577.3789296
02-08-2023 03:15,0.846409594,18.74131592,42.14787302,0,3,2,8,0,351.2369223
02-08-2023 03:30,1.803881538,35.04613426,58.11068171,0,3,2,8,0,1228.231527
02-08-2023 03:45,1.225495793,27.21615964,59.93680335,1,3,2,8,0,740.7193455
02-08-2023 04:00,4.683639436,28.36845784,85.87341733,0,4,2,8,0,804.7694002
02-08-2023 04:15,4.136541708,36.20380596,62.16917269,1,4,2,8,0,1310.715566
02-08-2023 04:30,3.350316904,15.37993479,76.8515204,1,4,2,8,0,236.5423943
02-08-2023 04:45,4.421572656,16.6061535,35.26807079,0,4,2,8,0,275.7643341
02-08-2023 05:00,4.116524346,18.87789556,49.61541677,1,5,2,8,0,356.3749409
02-08-2023 05:15,1.339565265,15.72090751,66.6854072,0,5,2,8,0,247.1469331
02-08-2023 05:30,4.516515493,30.79574776,70.65827592,0,5,2,8,0,948.37808
02-08-2023 05:45,2.927040089,30.21310724,83.11272904,0,5,2,8,0,912.8318489
02-08-2023 06:00,4.133480698,20.05924567,65.42542469,1,6,2,8,0,402.3733369
02-08-2023 06:15,4.53241085,18.58575468,47.37475264,1,6,2,8,0,345.4302769
02-08-2023 06:30,1.931015637,18.49643283,62.34571432,1,6,2,8,0,342.1180276
02-08-2023 06:45,0.99523366,37.87779392,72.69180056,0,6,2,8,0,1434.727272
02-08-2023 07:00,1.525708231,31.64410869,77.06071234,0,7,2,8,0,1001.349615
02-08-2023 07:15,2.421985049,29.05029188,86.67505624,0,7,2,8,0,843.9194585
02-08-2023 07:30,4.181066447,22.73968492,41.44515856,1,7,2,8,0,517.0932704
02-08-2023 07:45,4.373287625,25.39303675,69.65670964,1,7,2,8,0,644.8063154
02-08-2023 08:00,0.531284587,17.14574115,42.01852533,1,8,2,8,0,293.9764395
02-08-2023 08:15,2.798362862,38.95564531,49.07233974,1,8,2,8,0,1517.542302
02-08-2023 08:30,2.378349514,33.12205113,38.56586994,0,8,2,8,0,1097.070271
02-08-2023 08:45,1.499485147,29.91487576,76.37962463,1,8,2,8,0,894.899792
02-08-2023 09:00,1.039394153,29.10641269,84.83997123,1,9,2,8,0,847.1832594
02-08-2023 09:15,2.019268271,27.10354493,31.79572814,0,9,2,8,0,734.6021477
02-08-2023 09:30,4.743093668,21.17825826,78.81048209,1,9,2,8,0,448.5186231
02-08-2023 09:45,1.954413194,20.43336968,44.50532299,1,9,2,8,0,417.5225966
02-08-2023 10:00,2.834557798,28.18877897,59.21815257,0,10,2,8,0,794.60726
02-08-2023 10:15,3.663585315,16.68481955,74.89315078,1,10,2,8,0,278.3832034
02-08-2023 10:30,2.136333211,16.78729917,60.41125932,0,10,2,8,0,281.8134135
02-08-2023 10:45,4.873019372,28.45952648,43.87499393,1,10,2,8,0,809.9446472
02-08-2023 11:00,4.831012827,37.07548916,84.36994206,0,11,2,8,0,1374.591896
02-08-2023 11:15,1.633020331,36.94252443,65.61495858,0,11,2,8,0,1364.750111
02-08-2023 11:30,2.737618277,15.25987922,85.87533499,0,11,2,8,0,232.8639137
02-08-2023 11:45,1.853952394,17.57746118,80.79848028,0,11,2,8,0,308.9671414
02-08-2023 12:00,1.781782225,28.99386465,82.59525855,0,12,2,8,0,840.6441874
02-08-2023 12:15,0.665991263,35.36341732,51.7027641,1,12,2,8,0,1250.571285
02-08-2023 12:30,3.243039503,37.90677808,89.23890783,0,12,2,8,0,1436.923824
02-08-2023 12:45,2.762055605,35.65397343,81.14366782,1,12,2,8,0,1271.205821
02-08-2023 13:00,0.731654381,31.26271525,50.25641949,0,13,2,8,0,977.3573646
02-08-2023 13:15,1.753909089,19.81260186,83.78492145,0,13,2,8,0,392.5391925
02-08-2023 13:30,4.587196487,16.74291538,75.31756982,0,13,2,8,0,280.3252153
02-08-2023 13:45,1.578028508,16.14037878,73.50822155,1,13,2,8,0,260.5118273
02-08-2023 14:00,1.152026924,29.68984283,30.37354983,0,14,2,8,0,881.4867673
02-08-2023 14:15,2.702537421,15.8685265,31.35407506,1,14,2,8,0,251.8101332
02-08-2023 14:30,4.935427043,32.74175896,71.68755203,1,14,2,8,0,1072.022779
02-08-2023 14:45,1.589248722,32.0992977,46.72101269,1,14,2,8,0,1030.364913
02-08-2023 15:00,3.524609963,16.91065979,33.51110083,1,15,2,8,0,285.9704147
02-08-2023 15:15,3.927288269,36.75893676,47.15706365,0,15,2,8,0,1351.219432
02-08-2023 15:30,1.569368948,27.52630293,80.27456847,1,15,2,8,0,757.6973528
02-08-2023 15:45,3.776973569,36.70652562,58.23670783,1,15,2,8,0,1347.369023
02-08-2023 16:00,2.155024097,36.63864135,66.93475552,1,16,2,8,0,1342.39004
02-08-2023 16:15,3.345376238,19.72881753,78.03032486,1,16,2,8,0,389.2262413
02-08-2023 16:30,3.350883698,24.13386307,49.40246831,0,16,2,8,0,582.4433467
02-08-2023 16:45,2.910986078,18.231032,30.66875449,1,16,2,8,0,332.3705279
02-08-2023 17:00,0.906303965,33.59947224,49.39926515,0,17,2,8,0,1128.924535
02-08-2023 17:15,4.25886123,27.09899797,87.40070339,0,17,2,8,0,734.3556911
02-08-2023 17:30,1.943510292,37.29138181,58.93709914,0,17,2,8,0,1390.647157
02-08-2023 17:45,1.339333297,19.99716516,64.18845623,1,17,2,8,0,399.8866143
02-08-2023 18:00,0.683488137,31.52082388,75.62576159,0,18,2,8,0,993.5623379
02-08-2023 18:15,3.159018244,38.74168387,36.89600271,1,18,2,8,0,1500.918069
02-08-2023 18:30,3.549039628,30.96915028,74.03615801,1,18,2,8,0,959.0882693
02-08-2023 18:45,0.57464523,16.65057439,47.86526679,1,18,2,8,0,277.2416274
02-08-2023 19:00,2.804418762,29.12218439,53.28968974,0,19,2,8,0,848.1016238
02-08-2023 19:15,1.519230988,19.31622599,46.16939185,0,19,2,8,0,373.1165866
02-08-2023 19:30,3.403277557,15.73206666,39.21273277,1,19,2,8,0,247.4979213
02-08-2023 19:45,1.284648931,23.03905674,51.68768243,0,19,2,8,0,530.7981353
02-08-2023 20:00,3.609219821,21.38649799,35.67833692,1,20,2,8,0,457.3822964
02-08-2023 20:15,2.240309058,33.93050157,80.68668359,0,20,2,8,0,1151.278937
02-08-2023 20:30,4.715284949,23.96833299,48.35678111,0,20,2,8,0,574.4809861
02-08-2023 20:45,1.118844249,32.59101073,69.2170391,0,20,2,8,0,1062.17398
02-08-2023 21:00,2.03479858,15.38973581,47.80173334,1,21,2,8,0,236.8439682
02-08-2023 21:15,1.010630846,15.3554912,42.64224251,1,21,2,8,0,235.7911101
02-08-2023 21:30,4.661121282,15.70352298,72.8194259,1,21,2,8,0,246.600634
02-08-2023 21:45,4.44802709,20.2646026,67.44022923,1,21,2,8,0,410.6541186
02-08-2023 22:00,1.660737325,23.97570684,43.08629587,0,22,2,8,0,574.8345185
02-08-2023 22:15,3.469928207,29.58829927,66.7257689,0,22,2,8,0,875.467454
02-08-2023 22:30,4.177499901,38.66193326,30.30010066,0,22,2,8,0,1494.745083
02-08-2023 22:45,2.998403652,23.50582961,40.6148764,1,22,2,8,0,552.5240256
02-08-2023 23:00,2.883427603,16.33581376,73.6652387,1,23,2,8,0,266.8588113
02-08-2023 23:15,1.588335309,19.67760388,54.60903999,0,23,2,8,0,387.2080945
02-08-2023 23:30,0.918962455,36.54844401,42.21773322,1,23,2,8,0,1335.78876
02-08-2023 23:45,4.537470911,31.78510056,60.35498262,1,23,2,8,0,1010.292618
03-08-2023 00:00,4.551881257,33.96481978,57.91302006,0,0,3,8,0,1153.608982
03-08-2023 00:15,3.348956558,17.98003694,68.03617755,1,0,3,8,0,323.2817282
03-08-2023 00:30,2.02563406,18.23968773,34.3522992,1,0,3,8,0,332.6862085
03-08-2023 00:45,2.071443086,17.69390418,79.16097783,0,0,3,8,0,313.0742452
03-08-2023 01:00,3.766800555,35.57205994,33.49660674,1,1,3,8,0,1265.371449
03-08-2023 01:15,4.53699617,20.03922261,57.23131647,0,1,3,8,0,401.5704428
03-08-2023 01:30,4.491888909,30.43564189,72.62838142,1,1,3,8,0,926.3282972
03-08-2023 01:45,4.009439956,27.38799279,50.68866208,0,1,3,8,0,750.102149
03-08-2023 02:00,3.389142408,28.06535788,84.6071118,0,2,3,8,0,787.6643132
03-08-2023 02:15,0.878629842,19.6904486,75.31391138,0,2,3,8,0,387.7137661
03-08-2023 02:30,1.227329213,30.24590624,55.56288389,1,2,3,8,0,914.8148445
03-08-2023 02:45,4.543493848,16.03441283,41.02958363,1,2,3,8,0,257.1023947
03-08-2023 03:00,3.228930768,38.84333463,32.60633451,1,3,3,8,0,1508.804645
03-08-2023 03:15,0.541386732,15.64221376,78.09985965,0,3,3,8,0,244.6788512
03-08-2023 03:30,0.956621943,16.20375698,41.65645475,1,3,3,8,0,262.5617402
03-08-2023 03:45,3.485757961,22.79153808,46.18045046,1,3,3,8,0,519.4542079
03-08-2023 04:00,0.522777127,34.95900854,30.62270178,1,4,3,8,0,1222.132278
03-08-2023 04:15,1.223636231,21.17254108,31.0936131,0,4,3,8,0,448.2764959
03-08-2023 04:30,2.969302052,26.32644033,43.82510605,1,4,3,8,0,693.0814605
03-08-2023 04:45,3.61352839,15.43145595,82.37210918,1,4,3,8,0,238.1298327
03-08-2023 05:00,3.433825668,16.8931036,76.84938291,1,5,3,8,0,285.3769491
03-08-2023 05:15,1.509211893,29.59118516,76.1923869,0,5,3,8,0,875.6382395
03-08-2023 05:30,3.704806496,19.66460327,79.62208646,1,5,3,8,0,386.6966216
03-08-2023 05:45,1.567620894,31.66210951,41.19681414,1,5,3,8,0,1002.489179
03-08-2023 06:00,1.964298642,33.8493882,88.74391736,1,6,3,8,0,1145.781082
03-08-2023 06:15,3.859211323,35.40802079,43.93155794,1,6,3,8,0,1253.727936
03-08-2023 06:30,3.423348046,18.21118411,38.99579106,0,6,3,8,0,331.6472268
03-08-2023 06:45,4.321505347,25.93220518,47.67868162,0,6,3,8,0,672.4792653
03-08-2023 07:00,3.459258015,37.7299548,61.82720053,0,7,3,8,0,1423.549489
03-08-2023 07:15,3.057388715,33.53000502,37.46583722,0,7,3,8,0,1124.261237
03-08-2023 07:30,0.921536455,17.80704916,74.3172614,1,7,3,8,0,317.0909999
03-08-2023 07:45,2.154721114,27.06000588,52.29160134,0,7,3,8,0,732.2439182
03-08-2023 08:00,1.693410655,37.13713396,64.10499214,1,8,3,8,0,1379.166719
03-08-2023 08:15,1.597953395,25.56093133,74.05416142,1,8,3,8,0,653.3612106
03-08-2023 08:30,4.878547496,35.09802261,84.11362486,0,8,3,8,0,1231.871191
03-08-2023 08:45,2.268939761,26.90024931,79.160818,1,8,3,8,0,723.6234129
03-08-2023 09:00,4.514209498,17.56348025,62.24812047,1,9,3,8,0,308.4758386
03-08-2023 09:15,3.340123817,18.54851823,89.47037373,1,9,3,8,0,344.0475284
03-08-2023 09:30,4.076650866,16.12021807,61.78435128,0,9,3,8,0,259.8614305
03-08-2023 09:45,2.761866919,19.68755377,62.1583295,0,9,3,8,0,387.5997736
03-08-2023 10:00,3.096067481,36.4467384,39.5092917,0,10,3,8,0,1328.36474
03-08-2023 10:15,2.716329622,30.6047531,38.92323217,1,10,3,8,0,936.6509125
03-08-2023 10:30,1.378593445,32.73256644,40.12206758,0,10,3,8,0,1071.420906
03-08-2023 10:45,3.751034519,29.919875,65.50928166,0,10,3,8,0,895.1989201
03-08-2023 11:00,1.763475631,24.27694301,54.91031481,1,11,3,8,0,589.369962
03-08-2023 11:15,0.609421849,20.20466719,53.1530701,0,11,3,8,0,408.2285761
03-08-2023 11:30,3.404625332,37.21475002,37.65349755,1,11,3,8,0,1384.937619
03-08-2023 11:45,1.296998057,27.35591476,52.86541271,0,11,3,8,0,748.3460722
03-08-2023 12:00,4.73206363,26.54639715,52.67939235,0,12,3,8,0,704.7112016
03-08-2023 12:15,4.792678597,38.90649813,67.24886259,0,12,3,8,0,1513.715596
03-08-2023 12:30,4.616889756,24.21431972,53.30458195,0,12,3,8,0,586.3332796
03-08-2023 12:45,2.165714151,35.49900756,55.12572085,0,12,3,8,0,1260.179538
03-08-2023 13:00,0.569554774,35.69625745,46.35257756,1,13,3,8,0,1274.222796
03-08-2023 13:15,4.677433532,20.58408505,37.89023472,1,13,3,8,0,423.7045573
03-08-2023 13:30,2.426828667,17.27615262,48.00065313,1,13,3,8,0,298.4654492
03-08-2023 13:45,4.849946686,38.41488278,32.56592042,1,13,3,8,0,1475.703219
03-08-2023 14:00,4.836289897,25.22152474,42.22259812,1,14,3,8,0,636.1253102
03-08-2023 14:15,4.33854255,15.05328773,49.49714718,1,14,3,8,0,226.6014714
03-08-2023 14:30,1.825020014,26.97642801,38.73877752,0,14,3,8,0,727.7276683
03-08-2023 14:45,2.232939779,29.86320873,69.89817932,0,14,3,8,0,891.8112356
03-08-2023 15:00,4.330115022,33.62611794,46.84590169,1,15,3,8,0,1130.715808
03-08-2023 15:15,1.926149023,37.63061084,66.93165442,1,15,3,8,0,1416.062872
03-08-2023 15:30,1.26271736,36.96409509,68.63313674,1,15,3,8,0,1366.344326
03-08-2023 15:45,3.005605681,37.56325968,56.83729671,1,15,3,8,0,1410.998478
03-08-2023 16:00,4.712696484,15.77100356,56.9463866,1,16,3,8,0,248.7245532
03-08-2023 16:15,3.632134085,32.08257921,64.88779575,1,16,3,8,0,1029.291889
03-08-2023 16:30,3.065275265,20.42059111,45.74738113,0,16,3,8,0,417.0005412
03-08-2023 16:45,0.937294222,19.50126449,31.27469803,0,16,3,8,0,380.2993168
03-08-2023 17:00,3.26753252,34.20764565,68.70147588,0,17,3,8,0,1170.163021
03-08-2023 17:15,4.955242325,25.01111254,66.51152303,1,17,3,8,0,625.5557505
03-08-2023 17:30,1.130378069,36.99840182,58.58286387,0,17,3,8,0,1368.881737
03-08-2023 17:45,2.832483436,16.01844218,82.54593663,0,17,3,8,0,256.5904898
03-08-2023 18:00,4.448178824,34.25233991,60.51748996,1,18,3,8,0,1173.222789
03-08-2023 18:15,3.83345878,18.28402587,48.20967982,0,18,3,8,0,334.305602
03-08-2023 18:30,3.636570834,19.23785284,72.81194723,1,18,3,8,0,370.0949818
03-08-2023 18:45,3.661178378,26.45644117,87.74421122,0,18,3,8,0,699.9432795
03-08-2023 19:00,2.11771018,24.49415858,74.21273327,1,19,3,8,0,599.9638046
03-08-2023 19:15,1.821163299,26.66813535,84.53087304,1,19,3,8,0,711.1894429
03-08-2023 19:30,4.1421252,37.56063653,36.7628567,1,19,3,8,0,1410.801416
03-08-2023 19:45,4.145510276,30.77733445,37.25917992,1,19,3,8,0,947.2443161
03-08-2023 20:00,4.401825434,21.96742516,39.27634238,0,20,3,8,0,482.5677683
03-08-2023 20:15,4.609582487,19.1498091,72.17126621,0,20,3,8,0,366.7151884
03-08-2023 20:30,2.801040795,25.0811106,53.38242378,0,20,3,8,0,629.0621091
03-08-2023 20:45,2.756823326,25.83938465,58.66266774,0,20,3,8,0,667.6737993
03-08-2023 21:00,4.092328305,29.43106584,45.71520691,1,21,3,8,0,866.1876363
03-08-2023 21:15,3.424837688,21.38406488,74.16634841,1,21,3,8,0,457.278231
03-08-2023 21:30,3.658850948,33.42022193,80.72087895,0,21,3,8,0,1116.911234
03-08-2023 21:45,4.081067012,17.36304589,39.61284811,1,21,3,8,0,301.4753626
03-08-2023 22:00,4.505024038,28.45088073,41.56404759,1,22,3,8,0,809.4526141
03-08-2023 22:15,2.020978206,29.96475968,50.36404599,0,22,3,8,0,897.8868226
03-08-2023 22:30,2.190123287,19.96395795,46.80999569,0,22,3,8,0,398.5596169
03-08-2023 22:45,0.922918729,34.82427241,61.89219552,1,22,3,8,0,1212.729949
03-08-2023 23:00,3.102260634,29.770371,75.15475268,1,23,3,8,0,886.2749898
03-08-2023 23:15,0.661740232,30.49733315,77.59642167,1,23,3,8,0,930.0873294
03-08-2023 23:30,2.595191082,26.94584414,42.50698126,1,23,3,8,0,726.0785163
03-08-2023 23:45,2.941900856,36.83026121,40.53491125,0,23,3,8,0,1356.468141
04-08-2023 00:00,1.789435635,31.65426196,51.82165653,0,0,4,8,0,1001.9923
04-08-2023 00:15,3.158749673,24.16405356,38.86343777,0,0,4,8,0,583.9014843
04-08-2023 00:30,0.637251125,20.72654131,35.50782394,1,0,4,8,0,429.5895145
04-08-2023 00:45,0.668066849,16.7054802,44.55489331,0,0,4,8,0,279.0730686
04-08-2023 01:00,4.201702523,18.96866009,53.63662661,0,1,4,8,0,359.8100657
04-08-2023 01:15,2.120857886,38.82439085,65.27049995,0,1,4,8,0,1507.333325
04-08-2023 01:30,1.071772307,24.7624055,73.39672797,0,1,4,8,0,613.1767263
04-08-2023 01:45,2.85009467,36.56849345,43.36869039,1,1,4,8,0,1337.254714
04-08-2023 02:00,3.964970989,19.09366457,79.11982818,1,2,4,8,0,364.5680265
04-08-2023 02:15,1.471194624,25.20866091,32.02024569,0,2,4,8,0,635.476585
04-08-2023 02:30,3.303007141,38.05244321,56.6427598,0,2,4,8,0,1447.988434
04-08-2023 02:45,0.884063592,17.18717403,67.98459275,0,2,4,8,0,295.3989513
04-08-2023 03:00,0.732567745,29.25562281,47.47584166,1,3,4,8,0,855.8914661
04-08-2023 03:15,2.891095842,37.06012562,71.02151682,1,3,4,8,0,1373.452911
04-08-2023 03:30,2.932858047,37.79240095,82.02320852,0,3,4,8,0,1428.26557
04-08-2023 03:45,3.368434557,35.30417945,35.36197923,0,3,4,8,0,1246.385087
04-08-2023 04:00,3.767411002,35.54242638,60.75362532,0,4,4,8,0,1263.264073
04-08-2023 04:15,4.891334358,30.6523909,31.12623019,1,4,4,8,0,939.5690678
04-08-2023 04:30,2.823351567,20.29015459,46.77445717,1,4,4,8,0,411.6903735
04-08-2023 04:45,1.953304128,32.53628507,38.21641669,1,4,4,8,0,1058.609846
04-08-2023 05:00,4.078337876,38.48122715,67.45650029,1,5,4,8,0,1480.804843
